No,MLSID,StreetNumberNumeric,streetaddress,STREETNAME,PostalCode,StateOrProvince,City,SalesClosePrice,LISTDATE,LISTPRICE,LISTTYPE,OriginalListPrice,FOUNDATIONSIZE,FENCE,MapLetter,LotSizeDimensions,SchoolDistrictNumber,DAYSONMARKET,offmarketdate,Fireplaces,RoomArea4,roomtype,ROOF,RoomFloor4,PotentialShortSale,PoolDescription,PDOM,GarageDescription,SQFTABOVEGROUND,Taxes,RoomFloor1,RoomArea1,TAXWITHASSESSMENTS,TAXYEAR,LivingArea,UNITNUMBER,YEARBUILT,ZONING,STYLE,ACRES,CoolingDescription,APPLIANCES,backonmarketdate,ROOMFAMILYCHAR,RoomArea3,EXTERIOR,RoomFloor3,RoomFloor2,RoomArea2,DiningRoomDescription,BASEMENT,BathsFull,BathsHalf,BATHQUARTER,BATHSTHREEQUARTER,Class,BATHSTOTAL,BATHDESC,RoomArea5,RoomFloor5,RoomArea6,RoomFloor6,RoomArea7,RoomFloor7,RoomArea8,RoomFloor8,Bedrooms,SQFTBELOWGROUND,AssumableMortgage,AssociationFee,ASSESSMENTPENDING,AssessedValuation
713,RMLS,4782,4782 Grenwich Rd N,Grenwich,55128,MN,OAKD - Oakdale,160000,3/1/2017 0:00,160000,Exclusive Right,160000,624,"",C4,Common,622 - North St Paul-Maplewood,40,4/10/2017 0:00,0,12x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Deck, Den","",Main,No,"",40,"Attached Garage, Driveway - Asphalt, Garage Door Opener",1200,1602,Main,16x13,1602,2017,1410,"",2000,Residential-Single,(TH) Side x Side,1.472,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Water Softener - Owned, Disposal","","","",Vinyl,"",Main,13x7,"Informal Dining Room, Breakfast Area","Partial, Finished (Livable)",1,1,0,0,SF,2,"Main Floor 1/2 Bath, Upper Level Full Bath , Master Walk-Thru",12x12,Upper,10x9,Upper,"","","","",2,210,Information Coming,232,Unknown,0
714,RMLS,4884,"4884 Helena Ln N, 8",Helena,55128,MN,OAKD - Oakdale,160000,9/1/2017 0:00,162000,Exclusive Right,165500,650,"",D3,Common,622 - North St Paul-Maplewood,73,11/13/2017 0:00,1,14x8,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Loft","",Main,No,"",56,"Attached Garage, Tuckunder",1300,1625,Main,15x13,1628,2017,1300,8,1993,Residential-Single,(TH) Side x Side,0,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer","","","","Metal, Vinyl","",Main,11x11,Informal Dining Room,None,1,1,0,0,SF,2,Main Floor 1/2 Bath,"",Upper,"",Upper,"","","","",2,0,"",250,No,3
715,RMLS,6865,6865 Upper 5th St N,Upper 5th,55128,MN,OAKD - Oakdale,154000,8/15/2017 0:00,162000,Exclusive Right,170000,864,Chain Link,C4,74x151x69x170,622 - North St Paul-Maplewood,21,9/5/2017 0:00,0,11x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom",Asphalt Shingles,Main,No,"",18,Detached Garage,864,1784,Main,18x14,1784,2017,864,"",1960,Residential-Single,(SF) One Story,0.26,None,"Range, Cooktop, Exhaust Fan/Hood, Refrigerator, Washer, Dryer","","","",Stucco,"","","","Eat In Kitchen, Breakfast Area","Full, Concrete Block, Unfinished",1,0,0,0,SF,1,Main Floor Full Bath,12x9,Main,11x9,Main,"","","","",2,0,Not Assumable,0,Unknown,0
716,RMLS,2137,2137 Grenadier Ave N,Grenadier,55128,MN,OAKD - Oakdale,165000,7/5/2017 0:00,162000,Exclusive Right,162000,673,None,C2,common,622 - North St Paul-Maplewood,19,7/24/2017 0:00,1,14x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Den",Asphalt Shingles,Main,No,None,19,"Attached Garage, Driveway - Asphalt, Garage Door Opener",1346,1592,Main,20x13,1592,2017,1346,"",2001,Residential-Multi-Family,(TH) Side x Side,0.219,Central,"","","","",Vinyl,"","","","Eat In Kitchen, Living/Dining Room",None,1,1,0,0,SF,2,"Main Floor 1/2 Bath, Upper Level Full Bath , Master Walk-Thru",16x11,Upper,11x10,Upper,"","","","",2,0,Not Assumable,199,No,0
717,RMLS,6641,6641 1st St N,1st,55128,MN,OAKD - Oakdale,172000,3/3/2017 0:00,162500,Exclusive Right,162500,944,Chain Link,C4,70x150,622 - North St Paul-Maplewood,17,3/20/2017 0:00,0,13x14.5,"Living Room, Dining Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom","Asphalt Shingles, Age 8 Years or Less",Main,No,None,17,Detached Garage,944,1637,Main,11.5x15.5,1640,2016,944,"",1959,Residential-Single,(SF) One Story,0.241,Central,"Range, Microwave, Refrigerator, Washer, Dryer","","","",Metal,"",Main,6x8,Living/Dining Room,"Walkout, Full, Day/Lookout Windows, Unfinished",1,0,0,0,SF,1,Main Floor Full Bath,11.5x14.5,Main,9x11.5,Main,"","","","",2,0,"",0,No,3
718,RMLS,2032,2032 Gresham Ave N,Gresham,55128,MN,OAKD - Oakdale,173500,11/3/2017 0:00,163500,Exclusive Right,163500,680,None,C2,Common,622 - North St Paul-Maplewood,26,11/29/2017 0:00,1,13 x 14,"Living Room, Dining Room, , Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom,","Asphalt Shingles, Age Over 8 Years",Main,No,None,26,"Attached Garage, Driveway - Asphalt, Garage Door Opener",1325,1971,Main,14 x 14,1974,2017,1325,"",2002,Residential-Multi-Family,(TH) Side x Side,0.269,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Water Softener - Owned","","","","Vinyl, Brick/Stone","",Main,8 x 14,"Eat In Kitchen, Living/Dining Room",Slab,1,1,0,0,SF,2,"Main Floor 1/2 Bath, Upper Level Full Bath , Walk Thru",12 x 14,Upper,10 x 11,Upper,10 x 10,Upper,"","",3,0,Not Assumable,188,No,3
719,RMLS,1393,1393 Granada Trl N,Granada,55128,MN,OAKD - Oakdale,164793,7/18/2017 0:00,164793,Exclusive Right,164793,932,Wood,C3,110x84,622 - North St Paul-Maplewood,29,8/16/2017 0:00,0,10X8,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Deck, Deck, Patio","Asphalt Shingles, Age Over 8 Years",Main,No,None,29,"Attached Garage, Heated Garage, Driveway - Asphalt, Garage Door Opener",932,1530,"","",1146,2017,932,"",1986,Residential-Single,(TH) Detached,0,Central,"Range, Exhaust Fan/Hood, Dishwasher, Refrigerator, Water Softener - Owned","","",15X13,"Metal, Vinyl",Main,Main,13X8,Separate/Formal Dining Room,"Crawl Space, Concrete Block",1,0,0,0,SF,1,Main Floor Full Bath,13X11,Main,11X10,Main,"","","","",2,0,"",140,No,0
720,RMLS,6596,6596 Upper 23rd St N,Upper 23rd,55128,MN,OAKD - Oakdale,165000,10/16/2017 0:00,164900,Exclusive Right,169900,960,None,C2,COMMON,622 - North St Paul-Maplewood,60,12/15/2017 0:00,1,08x08,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Foyer, Patio","Asphalt Shingles, Age Over 8 Years",Main,No,None,4,"Attached Garage, Driveway - Asphalt, Garage Door Opener",960,1873,Main,14.5x11.5,2028.2,2017,1485,"",1985,Residential-Single,(TH) Side x Side,0.041,Central,"Range, Dishwasher, Refrigerator, Washer, Dryer, Water Softener - Owned","","Lower Level, Family Room",14.5x12,Vinyl,Lower,Main,09x08.5,Informal Dining Room,"Walkout, Full, Finished (Livable)",1,0,0,1,SF,2,"Main Floor Full Bath, Master Walk-Thru, 3/4 Basement",14.5x12,Main,10x09,Main,11x09,Lower,"","",3,525,"",217,Unknown,155
721,RMLS,3576,3576 Genevieve Ave N,Genevieve,55128,MN,OAKD - Oakdale,163000,9/29/2017 0:00,164900,Exclusive Right,164900,840,"",C1,Common,622 - North St Paul-Maplewood,19,10/18/2017 0:00,0,16x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Loft, Laundry",Asphalt Shingles,Main,No,"",19,Attached Garage,1460,1501,Main,21x14,1504,2017,1460,"",1996,Residential-Single,(TH) Side x Side,0.031,Central,"Range, Dishwasher, Refrigerator, Washer, Dryer","",Main Level,"","Metal, Vinyl","",Main,14x9,"",None,1,1,0,0,SF,2,"Main Floor 1/2 Bath, Upper Level Full Bath",14x11,Upper,11x10,Upper,"","","","",2,0,"",205,No,3
722,RMLS,6254,6254 Stillwater Blvd N,Stillwater,55128,MN,OAKD - Oakdale,170000,8/2/2017 0:00,164900,Exclusive Right,164900,750,None,C2,140x200,622 - North St Paul-Maplewood,34,9/5/2017 0:00,0,"","Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","Asphalt Shingles, Age 8 Years or Less","",No,None,34,"Detached Garage, Driveway - Gravel, Garage Door Opener",1245,3042,"","",3042,2017,1245,"",1920,Residential-Single,(SF) One 1/2 Stories,0.64,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal","","","","Metal, Vinyl","","","","Eat In Kitchen, Kitchen/Dining Room","Full, Drain Tiled, Sump Pump",1,0,0,0,SF,1,Main Floor Full Bath,"","","","","","","","",2,0,Yes w/No Qualifying,0,Unknown,0
723,RMLS,3678,3678 Gershwin Ave N,Gershwin,55128,MN,OAKD - Oakdale,164900,7/7/2017 0:00,164900,Exclusive Right,164900,968,"",C1,48x85,622 - North St Paul-Maplewood,13,7/20/2017 0:00,1,12x8,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Walk-In Closet, Pantry (Walk-In), Laundry, Patio, Garage",Asphalt Shingles,Upper,No,"",13,"Attached Garage, Driveway - Asphalt",902,1645,Upper,18x11,1648,2017,1364,"",1984,Residential-Single,(TH) Quad/4 Corners,0.093,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Water Softener - Owned, Disposal, Furnace Humidifier","",Lower Level,21x18,Vinyl,Lower,Upper,11x9,"Separate/Formal Dining Room, Eat In Kitchen","Walkout, Finished (Livable)",1,0,0,1,SF,2,"Upper Level Full Bath , Master Walk-Thru, 3/4 Basement",16x11,Upper,10x9,Upper,"","","","",2,462,"",199,Unknown,3
724,RMLS,3657,3657 Gershwin Ln N,Gershwin,55128,MN,OAKD - Oakdale,170000,3/29/2017 0:00,164900,Exclusive Right,164900,1052,"",C1,common,622 - North St Paul-Maplewood,2,3/31/2017 0:00,1,12x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom",Asphalt Shingles,Upper,No,"",2,Attached Garage,1052,1526,Upper,17x12,1529,2016,1452,"",1987,Residential-Single,(TH) Quad/4 Corners,0.093,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer","","","","Metal, Vinyl","",Upper,10x10,Living/Dining Room,"Full, Finished (Livable)",1,0,0,1,SF,2,"Upper Level Full Bath , 3/4 Basement",23x16,Upper,10x10,Upper,21x15,Lower,"","",3,400,"",200,Unknown,3
725,RMLS,7014,7014 49th St N,49th,55128,MN,OAKD - Oakdale,170000,3/10/2017 0:00,164900,Exclusive Right,164900,750,None,C3,Common,622 - North St Paul-Maplewood,26,4/6/2017 0:00,1,13X8,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","Asphalt Shingles, Age Over 8 Years",Main,No,None,26,"Attached Garage, Driveway - Asphalt, Garage Door Opener",1333,1466,Main,14X13,1469,2016,1333,"",1994,Residential-Single,(TH) Side x Side,0.4,Central,"Range, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Disposal","","","","Metal, Vinyl, Brick/Stone","",Main,12X12,"Informal Dining Room, Eat In Kitchen",Slab,1,1,0,0,SF,2,"Main Floor 1/2 Bath, Upper Level Full Bath",13X11,Upper,12X9,Upper,11X9,Upper,"","",3,0,"",207,Unknown,3
726,RMLS,1482,1482 Goodwin Ave N,Goodwin,55128,MN,OAKD - Oakdale,160000,9/5/2017 0:00,165000,Exclusive Right,165000,790,"",C3,0,622 - North St Paul-Maplewood,3,9/8/2017 0:00,0,7x7,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Deck","",Main,No,"",3,"Attached Garage, Driveway - Asphalt, Secured, Garage Door Opener",1200,1039,Main,17x19,1042,2017,1200,"",1974,Residential-Single,(TH) Side x Side,0.018,Central,"","","","","Metal, Vinyl","",Main,13x12,Informal Dining Room,"Full, Partial Finished, Day/Lookout Windows, Unfinished",1,1,0,0,SF,2,Upper Level Full Bath,17x9,Upper,16x10,Upper,16x9,Upper,"","",3,0,"",184,Unknown,3
727,RMLS,1416,1416 Hilo Ave N,Hilo,55128,MN,OAKD - Oakdale,162000,8/17/2017 0:00,165000,Exclusive Right,165000,760,None,D3,28x97,622 - North St Paul-Maplewood,13,9/11/2017 0:00,0,10x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","Asphalt Shingles, Age 8 Years or Less",Main,No,None,13,"Attached Garage, Insulated Garage, Driveway - Asphalt, Garage Door Opener",1462,2358,Main,16x13,2358,2017,1462,"",1988,Residential-Single,(TH) Side x Side,0.062,Central,"Range, Cooktop, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Freezer, Washer, Dryer","",Main Level,"","Metal, Vinyl","",Main,10x9,Kitchen/Dining Room,None,1,1,0,0,SF,2,"Main Floor 1/2 Bath, Upper Level Full Bath , Separate Tub & Shower",17x10,Upper,13x10,Upper,8x10,Upper,"","",3,0,"",272,No,0
728,RMLS,7026,"7026 19th St N, 7",19th,55128,MN,OAKD - Oakdale,165000,3/28/2017 0:00,165000,Exclusive Right,149900,730,"",D2,40x50,622 - North St Paul-Maplewood,15,4/12/2017 0:00,1,12x10,"Living Room, Dining Room, , Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom,",Asphalt Shingles,Main,No,"",4,"Attached Garage, Driveway - Asphalt",1254,1553,Main,15x14,1624,2016,1254,7,1990,Residential-Single,(TH) Side x Side,0.046,Central,"Range, Dishwasher, Refrigerator, Washer, Dryer","","","","Metal, Vinyl, Brick/Stone","",Main,12x9,"Separate/Formal Dining Room, Breakfast Area",None,1,1,0,0,SF,2,"Main Floor 1/2 Bath, Upper Level Full Bath , Master Walk-Thru",16x12,Upper,11x10,Upper,11x10,Upper,"","",3,0,Not Assumable,214,Unknown,71
729,RMLS,3965,3965 Gershwin Ave N,Gershwin,55128,MN,OAKD - Oakdale,170000,6/14/2017 0:00,166500,Exclusive Right,166500,975,Other,C4,0,622 - North St Paul-Maplewood,19,7/3/2017 0:00,1,9x14,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom,",Age Over 8 Years,Main,No,"",19,Attached Garage,975,1750,Main,16x12,1750,2017,1375,"",1980,Residential-Multi-Family,(TH) Quad/4 Corners,0,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal","",Lower Level,16x11,"Metal, Brick/Stone",Lower,Main,9x10,Informal Dining Room,"Walkout, Full, Egress Windows",1,1,0,0,SF,2,"Main Floor Full Bath, 1/2 Basement",11x15,Main,10x12,Main,10x13,Lower,"","",3,400,Not Assumable,187,No,0
730,RMLS,3622,3622 Garden Blvd N,Garden,55128,MN,OAKD - Oakdale,168000,7/10/2017 0:00,167500,Exclusive Right,167500,901,"",C1,common,622 - North St Paul-Maplewood,9,7/19/2017 0:00,1,13x7,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, ,",Asphalt Shingles,Main,No,"",9,Attached Garage,901,1618,Main,16x12,1618,2017,1322,"",1974,Residential-Single,(TH) Quad/4 Corners,0,Central,"","","",16x12,"Vinyl, Brick/Stone",Lower,Main,11x9,"",Walkout,1,0,0,1,SF,2,"",16x16,Main,10x10,Main,"","","","",2,421,"",187,Unknown,0
731,RMLS,7016,7016 49th St N,49th,55128,MN,OAKD - Oakdale,164000,4/7/2017 0:00,167500,Exclusive Right,167500,458,"",C3,Common,622 - North St Paul-Maplewood,12,4/19/2017 0:00,0,12x8,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, , , Loft",Asphalt Shingles,Main,No,"",12,Attached Garage,1333,1656,Main,13x15,1659,2016,1333,"",1994,Residential-Single,(TH) Side x Side,0.029,Central,"Range, Microwave, Dishwasher, Refrigerator","","","",Vinyl,"",Main,12x11,"",Slab,1,1,0,0,SF,2,"Main Floor 1/2 Bath, Upper Level Full Bath",14x10,Upper,11x10,Upper,"","","","",2,0,"",207,No,3
732,RMLS,3568,3568 Garden Blvd N,Garden,55128,MN,OAKD - Oakdale,168000,4/11/2017 0:00,168500,Exclusive Right,168500,920,"",C1,60X47,622 - North St Paul-Maplewood,14,4/27/2017 0:00,0,8X13,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Den, Family Room","Asphalt Shingles, Age Over 8 Years",Main,No,"",14,"Attached Garage, Tuckunder, Garage Door Opener",920,1570,Main,12X16,1570,2016,1440,"",1974,Residential-Single,(TH) Quad/4 Corners,0.065,Central,"Range, Exhaust Fan/Hood, Dishwasher, Refrigerator, Water Softener - Owned, Disposal","",Lower Level,"",Vinyl,"",Main,12X8,Other,"Partial, Finished (Livable)",1,0,0,1,SF,2,"Main Floor Full Bath, Master Walk-Thru, 3/4 Basement, Basement",10X16,Main,10X10,Main,"","","","",2,520,Not Assumable,182,Unknown,0
733,RMLS,6687,6687 Gretchen Ln N,Gretchen,55128,MN,OAKD - Oakdale,169000,7/17/2017 0:00,169000,Exclusive Right,169000,800,"",C4,Common,622 - North St Paul-Maplewood,28,8/14/2017 0:00,1,17x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Office","Asphalt Shingles, Pitched, Age 8 Years or Less",Main,No,"",28,"Attached Garage, Driveway - Asphalt",1250,1712,Main,22x13,1790,2017,1850,"",1995,Residential-Multi-Family,(TH) Quad/4 Corners,0.03,Central,"Microwave, Dishwasher","","Lower Level, Family Room",20x16,"Metal, Vinyl",Lower,"","",Eat In Kitchen,"Full, Finished (Livable), Drain Tiled, Sump Pump, Egress Windows, Concrete Block",2,0,0,1,SF,3,"Main Floor Full Bath, Upper Level Full Bath , 3/4 Basement",15x12,Main,15x11,Upper,12x11,Lower,"","",3,600,"",165,Unknown,0
734,RMLS,4867,4867 Helena Ln N,Helena,55128,MN,OAKD - Oakdale,161000,4/27/2017 0:00,169000,Exclusive Right,169000,650,None,D3,Common,622 - North St Paul-Maplewood,13,5/20/2017 0:00,0,8x13,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Loft","Asphalt Shingles, Age 8 Years or Less",Main,No,"",13,"Attached Garage, Tuckunder, Insulated Garage",1333,1340,Main,17x13.5,1340,2017,1333,"",1994,Residential-Single,(TH) Side x Side,0.64,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal","","Main Level, Loft","",Brick/Stone,"",Main,8x12,"Informal Dining Room, Kitchen/Dining Room",None,1,1,0,0,SF,2,Main Floor 1/2 Bath,14x11,Upper,10x10,Upper,"","","","",2,0,Not Assumable,230,Unknown,0
735,RMLS,7627,7627 13th St N,13th,55128,MN,OAKD - Oakdale,175800,4/7/2017 0:00,169800,Exclusive Right,169800,1028,None,D3,COMMON,622 - North St Paul-Maplewood,31,5/8/2017 0:00,0,10X10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Laundry, Deck","Asphalt Shingles, Pitched, Age Over 8 Years",Upper,No,None,31,"Attached Garage, Tuckunder, Insulated Garage, Driveway - Asphalt, Garage Door Opener",1028,2140,Upper,15x13,2140,2017,1468,"",1990,Residential-Single,(TH) Quad/4 Corners,0.1,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer","","Lower Level, Family Room","15x11'5\"\"","Vinyl, Brick/Stone",Lower,Upper,"10x9'4\"\"","Informal Dining Room, Breakfast Area","Full, Finished (Livable), Concrete Block",1,0,0,1,SF,2,"Upper Level Full Bath , Master Walk-Thru, Walk-In Shower, 3/4 Basement, Separate Tub & Shower",15x11,Upper,11x9,Upper,11x9,Lower,"","",3,440,Not Assumable,244,No,0
736,RMLS,1777,1777 Hinton Trl N,Hinton,55128,MN,OAKD - Oakdale,145000,10/19/2017 0:00,169900,Exclusive Right,189900,1040,None,D2,125x95,622 - North St Paul-Maplewood,18,11/6/2017 0:00,0,12x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom",Asphalt Shingles,Main,No,None,12,"Attached Garage, Driveway - Concrete",1152,2462,Main,15x13,2462,2017,1152,"",1975,Residential-Single,(SF) Split Entry (Bi-Level),0.27,Central,"","","","",Vinyl,"",Main,12x10,Informal Dining Room,"Full, Drain Tiled, Sump Pump, Day/Lookout Windows, Concrete Block",1,0,0,0,SF,1,Main Floor Full Bath,13x12,Main,11x10,Main,11x9,Main,"","",3,0,Not Assumable,0,Unknown,0
737,RMLS,3724,3724 Gershwin Ln N,Gershwin,55128,MN,OAKD - Oakdale,169900,9/15/2017 0:00,169900,Exclusive Right,169900,1150,"",C4,55x83,622 - North St Paul-Maplewood,31,10/16/2017 0:00,0,20x8,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","",Main,No,"",31,"Attached Garage, Insulated Garage, Garage Door Opener",1150,1847,Main,19x14,1850,2017,1850,"",1991,Residential-Single,(TH) Quad/4 Corners,0.105,Central,"Range, Microwave, Refrigerator, Washer, Dryer","","",17x17,Vinyl,Lower,Main,12x10,"","Walkout, Full, Finished (Livable), Day/Lookout Windows",1,0,0,1,SF,2,"",15x12,Main,12x11,Main,14x18,Lower,"","",3,700,"",199,No,3
738,RMLS,6866,6866 Upper 5th St N,Upper 5th,55128,MN,OAKD - Oakdale,160000,6/30/2017 0:00,169900,Exclusive Right,179900,864,Wood,C3,80x144,622 - North St Paul-Maplewood,71,10/20/2017 0:00,0,12x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Office, Deck, Laundry",Asphalt Shingles,Main,No,"",39,Detached Garage,864,2116,Main,19x11,2116,2017,1600,"",1960,Residential-Single,(SF) One Story,0,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer","",Lower Level,15x11,Vinyl,Lower,"","",Eat In Kitchen,Full,1,0,0,1,SF,2,"Main Floor Full Bath, Other",12x12,Main,12x9,Main,12x8,Main,10x12,Lower,4,736,Not Assumable,0,No,0
739,RMLS,4999,4999 Grenwich Ave N,Grenwich,55128,MN,OAKD - Oakdale,170000,5/3/2017 0:00,169900,Exclusive Right,169900,628,"",C3,common,622 - North St Paul-Maplewood,9,5/12/2017 0:00,0,10x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Laundry, Patio","Asphalt Shingles, Age Over 8 Years",Main,No,None,9,"Attached Garage, Garage Door Opener",1393,1544,Main,14x20,1544,2017,1393,"",2001,Residential-Single,(TH) Side x Side,0,Central,"Range, Cooktop, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Water Softener - Owned, Disposal","",Main Level,"","Metal, Vinyl","",Main,7x11,Kitchen/Dining Room,None,1,1,0,0,SF,2,"",10x10,Upper,16x12,Upper,"","","","",2,0,Not Assumable,232,No,0
740,RMLS,4581,4581 Hayward Rd N,Hayward,55128,MN,OAKD - Oakdale,168000,4/27/2017 0:00,169900,Exclusive Right,169900,900,"",D4,40x125,622 - North St Paul-Maplewood,40,6/6/2017 0:00,0,8x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","",Upper,No,"",40,Attached Garage,900,1810,Upper,13x16,1810,2016,1800,"",1993,Residential-Single,(TW) Twin Home,0,Central,"Range, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer","",Lower Level,18x26,Wood,Lower,Upper,7x9,Kitchen/Dining Room,"Walkout, Full, Finished (Livable), Drain Tiled, Sump Pump",2,0,0,0,SF,2,"Main Floor Full Bath, Private Master",12x16,Lower,11x13,Upper,10x12,Upper,"","",3,900,"",0,No,0
741,RMLS,633,633 Granite Ave N,Granite,55128,MN,OAKD - Oakdale,171000,9/15/2017 0:00,170000,Exclusive Right,170000,874,Chain Link,C3,75x135,622 - North St Paul-Maplewood,41,10/26/2017 0:00,0,11x09,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Office, Bar/Wet Bar Room, Deck",Asphalt Shingles,Main,No,None,41,Detached Garage,874,1907,Main,13x11,1910,2017,1474,"",1960,Residential-Single,(SF) One Story,0.232,Central,"Range, Microwave","",Lower Level,11x24,Wood,Lower,Main,08x07,"Eat In Kitchen, Living/Dining Room","Full, Partial Finished",1,0,0,0,SF,1,Main Floor Full Bath,07x11,Main,09x11,Main,11x11,Main,"","",3,600,"",0,Unknown,3
